source,group,story_id,child_id,bundle_id,pair_id,replicate_id,round_id,stage,source_child_id,transcript_path,token_count,type_token_ratio,n_reference_real_texts,nearest_real_child_id,nearest_real_path,nearest_tfidf_cosine,mean_tfidf_cosine_to_real,nearest_rouge_l_f1,mean_rouge_l_f1_to_real,unigram_perplexity_vs_real,bigram_perplexity_vs_real,nearest_tfidf_minus_real_baseline_median,nearest_rouge_minus_real_baseline_median,bigram_perplexity_over_real_baseline_median,unigram_perplexity_over_real_baseline_median,token_count_over_real_mean,type_token_ratio_over_real_mean
synthetic,SLI,B3,pair_sli477_td415_rep07,pair_sli477_td415_rep07,pair_sli477_td415,7.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep07_B3_SLI.cha,71,0.5915492957746479,11,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,0.25928201001818557,0.17579188981585522,0.33599999999999997,0.19858319218840234,141.4890880896076,141.74124221406896,0.08630165323965747,0.07037499999999997,1.1156064951594162,1.10212944207221,0.6887125220458553,1.3752696544549523
synthetic,SLI,B3,pair_sli477_td415_rep08,pair_sli477_td415_rep08,pair_sli477_td415,8.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep08_B3_SLI.cha,88,0.5568181818181818,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B3.cha,0.2308409224068098,0.17933552804518058,0.29577464788732394,0.19914377964177576,123.88351088451012,129.06046726600582,0.05786056562828171,0.030149647887323938,1.015799588752116,0.9649907747417327,0.8536155202821869,1.294524655803241
synthetic,SLI,B3,pair_sli477_td415_rep09,pair_sli477_td415_rep09,pair_sli477_td415,9.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep09_B3_SLI.cha,62,0.5645161290322581,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.18900973850614086,0.12353962485851754,0.1896551724137931,0.13282522143194522,297.0370988727203,191.19489188316916,0.016029381727612757,-0.0759698275862069,1.5048426265661323,2.3137708813842073,0.6014109347442681,1.3124213100309359
synthetic,SLI,B3,pair_sli477_td415_rep10,pair_sli477_td415_rep10,pair_sli477_td415,10.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep10_B3_SLI.cha,58,0.603448275862069,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2720440566755083,0.1562813505087298,0.1904761904761905,0.15321788188142052,159.92150642249825,220.46632892254027,0.09906369989698019,-0.0751488095238095,1.7352300901841915,1.2457087894802912,0.562610229276896,1.4029331245158279
synthetic,SLI,B3,pair_sli478_td419_rep01,pair_sli478_td419_rep01,pair_sli478_td419,1.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep01_B3_SLI.cha,53,0.4339622641509434,11,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,0.15975188771214177,0.1066860750443367,0.19834710743801656,0.14427352741767155,198.0263976269389,144.2811242449085,-0.013228469066386334,-0.06727789256198344,1.135597210961553,1.5425268907940495,0.5141093474426808,1.0089017725628648
synthetic,SLI,B3,pair_sli478_td419_rep02,pair_sli478_td419_rep02,pair_sli478_td419,2.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep02_B3_SLI.cha,66,0.5909090909090909,11,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B3.cha,0.24648988792732388,0.12862250843480394,0.16417910447761194,0.12012431016477013,340.72137707673096,208.09625088485404,0.07350953114879577,-0.10144589552238806,1.6378685940599405,2.6540496252391534,0.6402116402116402,1.3737812673830314
synthetic,SLI,B3,pair_sli478_td419_rep03,pair_sli478_td419_rep03,pair_sli478_td419,3.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep03_B3_SLI.cha,62,0.6612903225806451,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.26806745709996443,0.16605961703715663,0.2,0.15417170368017244,197.5782239026229,169.78581405393038,0.09508710032143633,-0.06562499999999999,1.3363376388251573,1.5390358409653944,0.6014109347442681,1.5374078203219532
synthetic,SLI,B3,pair_sli478_td419_rep04,pair_sli478_td419_rep04,pair_sli478_td419,4.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep04_B3_SLI.cha,67,0.582089552238806,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2031848787557421,0.13689968448194131,0.21487603305785125,0.14885755583630658,205.35261189668077,205.37989483195784,0.03020452197721399,-0.050748966942148754,1.61648889956566,1.5995944467069012,0.6499118165784832,1.3532770693623892
synthetic,SLI,B3,pair_sli478_td419_rep05,pair_sli478_td419_rep05,pair_sli478_td419,5.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep05_B3_SLI.cha,120,0.49166666666666664,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.26894576218111677,0.16831707490887382,0.2543859649122807,0.17544866845500137,221.78167903002193,189.28167675878237,0.09596540540258866,-0.011239035087719285,1.489784234343355,1.7275686872502334,1.164021164021164,1.1430564647840864
synthetic,SLI,B3,pair_sli478_td419_rep06,pair_sli478_td419_rep06,pair_sli478_td419,6.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep06_B3_SLI.cha,71,0.6197183098591549,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.25056841665776375,0.16113498778372018,0.208,0.16460961906684102,187.92272872073977,190.94768643291556,0.07758805987923564,-0.05762500000000001,1.50289694017568,1.4638243482529651,0.6887125220458553,1.4407586856194738
synthetic,SLI,B3,pair_sli478_td419_rep07,pair_sli478_td419_rep07,pair_sli478_td419,7.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep07_B3_SLI.cha,71,0.5492957746478874,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.23609311664700927,0.15071407525179226,0.22818791946308722,0.17628239076948224,180.17455379762023,163.19255801241385,0.06311275986848117,-0.037437080536912776,1.28444392638643,1.4034699292628066,0.6887125220458553,1.2770361077081702
synthetic,SLI,B3,pair_sli478_td419_rep08,pair_sli478_td419_rep08,pair_sli478_td419,8.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep08_B3_SLI.cha,77,0.6103896103896104,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.2994482773776184,0.14444673122898635,0.183206106870229,0.14444523506885848,314.82723277764933,189.169863295437,0.12646792059909032,-0.08241889312977099,1.4889041811985833,2.4523471533763757,0.7469135802469136,1.4190707597143402
synthetic,SLI,B3,pair_sli478_td419_rep09,pair_sli478_td419_rep09,pair_sli478_td419,9.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep09_B3_SLI.cha,64,0.65625,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.23539023159703812,0.16581659181888117,0.2112676056338028,0.15738083547716922,185.16509509392392,167.2817712923303,0.062409874818510014,-0.05435739436619719,1.316629004094985,1.4423437574060067,0.6208112874779541,1.5256897729109626
synthetic,SLI,B3,pair_sli478_td419_rep10,pair_sli478_td419_rep10,pair_sli478_td419,10.0,round_01,stage2_sli,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli478_td419_rep10_B3_SLI.cha,72,0.6388888888888888,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.2429072515251536,0.13716302538057412,0.1888888888888889,0.12914467529741253,341.76055499147355,204.9812683258781,0.0699268947466255,-0.07673611111111109,1.6133514195183662,2.662144303004436,0.6984126984126984,1.4853276096064398
synthetic,SLI,B3,pair_sli479_td471_rep01,pair_sli479_td471_rep01,pair_sli479_td471,1.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep01_B3_SLI.cha,85,0.5176470588235295,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.23679912222404026,0.14544400280000677,0.20725388601036268,0.1708384312872642,186.61068033717558,160.18020172414074,0.06381876544551215,-0.05837111398963732,1.2607344951126704,1.4536041456036022,0.8245149911816578,1.2034572550468547
synthetic,SLI,B3,pair_sli479_td471_rep02,pair_sli479_td471_rep02,pair_sli479_td471,2.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep02_B3_SLI.cha,83,0.6265060240963856,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.19102491709110064,0.1400505247148334,0.16149068322981364,0.13428574296291895,308.3006925138198,213.71978309739163,0.01804456031257254,-0.10413431677018636,1.6821298758438983,2.401508659208679,0.8051146384479717,1.456539175056708
synthetic,SLI,B3,pair_sli479_td471_rep03,pair_sli479_td471_rep03,pair_sli479_td471,3.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep03_B3_SLI.cha,82,0.5853658536585366,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.2304162006030186,0.14448194204472914,0.23750000000000002,0.17215374574336945,193.82270316500416,164.845660765645,0.05743584382449049,-0.028124999999999983,1.2974550453794842,1.5097822071260059,0.7954144620811288,1.3608940134676182
synthetic,SLI,B3,pair_sli479_td471_rep04,pair_sli479_td471_rep04,pair_sli479_td471,4.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep04_B3_SLI.cha,77,0.5844155844155844,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2385822647489111,0.15996226742967268,0.1935483870967742,0.1603037867670995,132.80456365890888,166.73657905223922,0.06560190797038298,-0.07207661290322581,1.312337945299003,1.0344813273327422,0.7469135802469136,1.3586847699392617
synthetic,SLI,B3,pair_sli479_td471_rep05,pair_sli479_td471_rep05,pair_sli479_td471,5.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep05_B3_SLI.cha,84,0.6190476190476191,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.24351742736921198,0.1545197871476746,0.19791666666666669,0.16345616337924096,214.8082798799416,177.46008165814612,0.07053707059068387,-0.06770833333333331,1.396739697189542,1.6732493851867596,0.8148148148148148,1.4391994229726996
synthetic,SLI,B3,pair_sli479_td471_rep06,pair_sli479_td471_rep06,pair_sli479_td471,6.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep06_B3_SLI.cha,82,0.5487804878048781,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B3.cha,0.23977739918795468,0.17040022268339228,0.21052631578947367,0.17474840362728442,125.03959656587075,148.65570138288368,0.06679704240942658,-0.05509868421052633,1.1700283094369732,0.973996105712406,0.7954144620811288,1.2758381376258923
synthetic,SLI,B3,pair_sli479_td471_rep07,pair_sli479_td471_rep07,pair_sli479_td471,7.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep07_B3_SLI.cha,78,0.6282051282051282,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.24116088413132436,0.17969992216700723,0.2272727272727273,0.16701777242673177,190.84296180060576,167.302758827949,0.06818052735279626,-0.03835227272727271,1.3167941912394454,1.4865715077582635,0.7566137566137566,1.460489355265195
synthetic,SLI,B3,pair_sli479_td471_rep08,pair_sli479_td471_rep08,pair_sli479_td471,8.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep08_B3_SLI.cha,69,0.6376811594202898,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.2494532935798022,0.17818371261023014,0.19047619047619047,0.15425019136295912,164.45191738444169,174.32047401501612,0.0764729368012741,-0.07514880952380953,1.3720287053552944,1.2809984317648064,0.6693121693121693,1.4825198069417773
synthetic,SLI,B3,pair_sli479_td471_rep09,pair_sli479_td471_rep09,pair_sli479_td471,9.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep09_B3_SLI.cha,67,0.746268656716418,11,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.2711853231487137,0.17747887142748411,0.23448275862068965,0.16242858996216475,235.9963463503945,166.53171760081494,0.09820496637018558,-0.031142241379310348,1.3107255369254998,1.8382938574705863,0.6499118165784832,1.7349706017466529
synthetic,SLI,B3,pair_sli479_td471_rep10,pair_sli479_td471_rep10,pair_sli479_td471,10.0,round_04,stage2_sli,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli479_td471_rep10_B3_SLI.cha,80,0.525,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.22702752707813495,0.12341792069671004,0.1518987341772152,0.11553078018952627,399.95518195752237,224.83670251977267,0.054047170299606845,-0.1137262658227848,1.7696281037417567,3.1154514280674794,0.7760141093474426,1.2205518183287702
synthetic,SLI,B3,pair_sli480_td450_rep01,pair_sli480_td450_rep01,pair_sli480_td450,1.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep01_B3_SLI.cha,65,0.5846153846153846,11,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.262486182944897,0.16315122217108785,0.2097902097902098,0.15923944078470564,139.06454648719364,177.5343824162367,0.0895058261663689,-0.05583479020979021,1.3973244981058197,1.0832434719975634,0.6305114638447972,1.3591492775529164
synthetic,SLI,B3,pair_sli480_td450_rep02,pair_sli480_td450_rep02,pair_sli480_td450,2.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep02_B3_SLI.cha,69,0.6231884057971014,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.23142150334254297,0.1453082228303775,0.217687074829932,0.15568801802521526,168.1193722578451,171.75909005025912,0.05844114656401486,-0.04793792517006801,1.3518687537205791,1.3095660764363817,0.6693121693121693,1.448826174965828
synthetic,SLI,B3,pair_sli480_td450_rep03,pair_sli480_td450_rep03,pair_sli480_td450,3.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep03_B3_SLI.cha,90,0.5666666666666667,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.19510257429292707,0.15060251775285524,0.19444444444444445,0.15161192633946372,264.21565191706657,205.44416875879168,0.022122217514398967,-0.07118055555555555,1.616994782039421,2.058108176156169,0.873015873015873,1.3174210102596249
synthetic,SLI,B3,pair_sli480_td450_rep04,pair_sli480_td450_rep04,pair_sli480_td450,4.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep04_B3_SLI.cha,68,0.6176470588235294,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.21783280506604935,0.15284956193328314,0.20547945205479454,0.15556697446750897,189.59960388177427,191.4110548112517,0.044852448287521246,-0.06014554794520546,1.5065439857669873,1.476886369576371,0.6596119929453262,1.435943315680906
synthetic,SLI,B3,pair_sli480_td450_rep05,pair_sli480_td450_rep05,pair_sli480_td450,5.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep05_B3_SLI.cha,85,0.4823529411764706,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.26467314521871377,0.16684656729436836,0.20725388601036268,0.17180156083474876,156.09431927971238,199.26167294873878,0.09169278844018566,-0.05837111398963732,1.5683340508771095,1.2158969100814137,0.8245149911816578,1.12140335129366
synthetic,SLI,B3,pair_sli480_td450_rep06,pair_sli480_td450_rep06,pair_sli480_td450,6.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep06_B3_SLI.cha,81,0.6172839506172839,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2354932188975885,0.17295190779417588,0.23280423280423276,0.1779228358324419,174.7255881769784,164.98065289124781,0.0625128621190604,-0.032820767195767236,1.2985175314263502,1.3610252042282847,0.7857142857142857,1.435099139716367
synthetic,SLI,B3,pair_sli480_td450_rep07,pair_sli480_td450_rep07,pair_sli480_td450,7.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep07_B3_SLI.cha,57,0.5789473684210527,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2348969103460176,0.1426818080549131,0.25,0.16364938359287332,139.24503243261745,179.11447513106808,0.061916553567489485,-0.015625,1.4097609750837603,1.0846493675123177,0.5529100529100529,1.3459719299866137
synthetic,SLI,B3,pair_sli480_td450_rep08,pair_sli480_td450_rep08,pair_sli480_td450,8.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep08_B3_SLI.cha,100,0.54,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.24972570969225968,0.1829525578631091,0.20224719101123595,0.16954805170235662,174.79661174842738,159.0187563127684,0.07674535291373158,-0.06337780898876405,1.251593076394587,1.3615784424336612,0.9700176366843033,1.255424727423878
synthetic,SLI,B3,pair_sli480_td450_rep09,pair_sli480_td450_rep09,pair_sli480_td450,9.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep09_B3_SLI.cha,86,0.5,11,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.26678229792916475,0.1774899988590732,0.23170731707317077,0.172345337453349,137.26767126897272,167.90760026456724,0.09380194115063664,-0.03391768292682923,1.3215547325236383,1.0692467100672232,0.8342151675485009,1.1624303031702574
synthetic,SLI,B3,pair_sli480_td450_rep10,pair_sli480_td450_rep10,pair_sli480_td450,10.0,round_01,stage2_sli,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli480_td450_rep10_B3_SLI.cha,89,0.6067415730337079,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.30410296651147045,0.17951227611817594,0.2131979695431472,0.15708713425308185,239.05669483786485,192.8548507280128,0.13112260973294235,-0.05242703045685279,1.517907707978415,1.8621324461319686,0.86331569664903,1.410589581375144
synthetic,SLI,B3,pair_sli482_td466_rep01,pair_sli482_td466_rep01,pair_sli482_td466,1.0,round_02,stage2_sli,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli482_td466_rep01_B3_SLI.cha,87,0.5517241379310345,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.19714455088637367,0.13667618809680263,0.19858156028368795,0.1346748766614117,333.78381742606996,193.44594225040103,0.024164194107845566,-0.06704343971631205,1.522560027453745,2.6000094950046346,0.8439153439153438,1.2826817138430426
synthetic,SLI,B3,pair_sli482_td466_rep02,pair_sli482_td466_rep02,pair_sli482_td466,2.0,round_02,stage2_sli,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli482_td466_rep02_B3_SLI.cha,49,0.7142857142857143,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.2604416262552421,0.15431140631838247,0.2204724409448819,0.1591882841130934,177.75719856121663,174.99028670147925,0.08746126947671398,-0.04515255905511811,1.3773006175516747,1.3846399373958682,0.47530864197530864,1.6606147188146534
synthetic,SLI,B3,pair_sli482_td466_rep03,pair_sli482_td466_rep03,pair_sli482_td466,3.0,round_02,stage2_sli,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli482_td466_rep03_B3_SLI.cha,83,0.6626506024096386,11,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B3.cha,0.20941738612571836,0.155382169751554,0.1643835616438356,0.13656723032048174,305.32014765026634,188.83532861382156,0.03643702934719026,-0.10124143835616439,1.486271150347177,2.378291700983187,0.8051146384479717,1.5405702813099795
synthetic,SLI,B3,pair_sli482_td466_rep04,pair_sli482_td466_rep04,pair_sli482_td466,4.0,round_02,stage2_sli,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli482_td466_rep04_B3_SLI.cha,62,0.45161290322580644,11,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.2485097311272962,0.15961232451636256,0.24285714285714285,0.18136111354942167,100.60248934446659,156.28490754837742,0.07552937434876811,-0.022767857142857145,1.2300757015593085,0.7836432261268942,0.6014109347442681,1.0499370480247485
synthetic,SLI,B3,pair_sli482_td466_rep05,pair_sli482_td466_rep05,pair_sli482_td466,5.0,round_02,stage2_sli,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli482_td466_rep05_B3_SLI.cha,92,0.5543478260869565,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.34018930650845064,0.1806478638478768,0.20645161290322578,0.1613163013530739,181.37966623876142,165.43355049231158,0.16720894972992253,-0.05917338709677422,1.302082164397647,1.4128571542447645,0.892416225749559,1.288781423080068
synthetic,SLI,B3,pair_sli482_td466_rep06,pair_sli482_td466_rep06,pair_sli482_td466,6.0,round_02,stage2_sli,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli482_td466_rep06_B3_SLI.cha,91,0.5604395604395604,11,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.28463879371347867,0.17569452545629843,0.31724137931034485,0.18283538330102383,175.86461458429474,168.70362548719407,0.11165843693495056,0.05161637931034485,1.3278200290231004,1.3698976519608337,0.882716049382716,1.302943856300728
synthetic,SLI,B3,pair_sli482_td466_rep07,pair_sli482_td466_rep07,pair_sli482_td466,7.0,round_02,stage2_sli,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli482_td466_rep07_B3_SLI.cha,89,0.5955056179775281,11,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,0.2541230683701668,0.16548624299180714,0.18421052631578946,0.14318951561066903,277.3018447540934,165.6934856388389,0.08114271159163869,-0.08141447368421054,1.3041280427408615,2.1600430928699415,0.86331569664903,1.3844675520904188
